날짜,시가,고가,저가,종가,거래량,티커,종목명
2024-12-17,10110,10125,9630,10105,38739,483020,KIWOOM 의료AI
2024-12-18,10015,10045,9880,9990,43303,483020,KIWOOM 의료AI
2024-12-19,9720,9835,9665,9690,15133,483020,KIWOOM 의료AI
2024-12-20,9635,9635,9290,9380,31447,483020,KIWOOM 의료AI
2024-12-23,9440,9515,9370,9490,41167,483020,KIWOOM 의료AI
2024-12-24,9495,9570,9465,9525,30360,483020,KIWOOM 의료AI
2024-12-26,9595,9650,9520,9525,15740,483020,KIWOOM 의료AI
2024-12-27,9615,9615,9300,9390,6621,483020,KIWOOM 의료AI
2024-12-30,9390,9750,9390,9665,14496,483020,KIWOOM 의료AI
2025-01-02,9675,9730,9575,9685,8871,483020,KIWOOM 의료AI
2025-01-03,9685,9810,9685,9805,11238,483020,KIWOOM 의료AI
2025-01-06,9825,9960,9750,9950,16501,483020,KIWOOM 의료AI
2025-01-07,9965,10200,9960,10105,24698,483020,KIWOOM 의료AI
2025-01-08,10100,10190,10010,10015,10177,483020,KIWOOM 의료AI
2025-01-09,10025,10125,9970,10105,6749,483020,KIWOOM 의료AI
2025-01-10,10105,10105,9950,10000,4966,483020,KIWOOM 의료AI
2025-01-13,9990,10020,9805,9840,7530,483020,KIWOOM 의료AI
2025-01-14,9965,10015,9810,9870,8121,483020,KIWOOM 의료AI
2025-01-15,9970,9970,9675,9750,5963,483020,KIWOOM 의료AI
2025-01-16,9770,9940,9770,9855,5368,483020,KIWOOM 의료AI
2025-01-17,9855,10030,9315,9695,8899,483020,KIWOOM 의료AI
2025-01-20,9695,9695,9620,9685,2120,483020,KIWOOM 의료AI
2025-01-21,9690,9895,9690,9710,5432,483020,KIWOOM 의료AI
2025-01-22,9865,9880,9740,9780,10831,483020,KIWOOM 의료AI
2025-01-23,9815,9940,9815,9885,18433,483020,KIWOOM 의료AI
2025-01-24,9990,10000,9880,9990,5423,483020,KIWOOM 의료AI
2025-01-31,10075,10125,9790,9930,20140,483020,KIWOOM 의료AI
2025-02-03,9850,9850,9560,9675,29827,483020,KIWOOM 의료AI
2025-02-04,9735,10025,9735,9940,23166,483020,KIWOOM 의료AI
2025-02-05,10020,10230,10015,10200,43233,483020,KIWOOM 의료AI
2025-02-06,10310,10465,10305,10355,47526,483020,KIWOOM 의료AI
2025-02-07,10340,10520,10340,10480,38190,483020,KIWOOM 의료AI
2025-02-10,10500,10665,10380,10565,36957,483020,KIWOOM 의료AI
2025-02-11,10565,10665,10510,10555,26182,483020,KIWOOM 의료AI
2025-02-12,10545,10545,10315,10505,23588,483020,KIWOOM 의료AI
2025-02-13,10565,10565,10370,10450,33752,483020,KIWOOM 의료AI
2025-02-14,10545,10560,10440,10455,25102,483020,KIWOOM 의료AI
2025-02-17,10520,10750,10520,10750,62426,483020,KIWOOM 의료AI
2025-02-18,10785,10785,10600,10705,41273,483020,KIWOOM 의료AI
2025-02-19,10945,10945,10425,10460,59803,483020,KIWOOM 의료AI
2025-02-20,10460,10470,10325,10330,20085,483020,KIWOOM 의료AI
2025-02-21,10330,10430,10330,10380,14091,483020,KIWOOM 의료AI
2025-02-24,10380,10380,10175,10235,14576,483020,KIWOOM 의료AI
2025-02-25,10165,10420,10165,10310,13232,483020,KIWOOM 의료AI
2025-02-26,10360,10550,10310,10505,19471,483020,KIWOOM 의료AI
2025-02-27,10520,10520,10360,10390,6716,483020,KIWOOM 의료AI
2025-02-28,10270,10270,10060,10075,24693,483020,KIWOOM 의료AI
2025-03-04,10035,10250,9975,10235,11906,483020,KIWOOM 의료AI
2025-03-05,10295,10495,10295,10485,32397,483020,KIWOOM 의료AI
2025-03-06,10485,10535,10300,10350,7065,483020,KIWOOM 의료AI
2025-03-07,10265,10305,10060,10075,7786,483020,KIWOOM 의료AI
2025-03-10,10075,10175,9995,10010,5991,483020,KIWOOM 의료AI
2025-03-11,9805,9950,9790,9930,13055,483020,KIWOOM 의료AI
2025-03-12,9930,10055,9930,9990,11850,483020,KIWOOM 의료AI
2025-03-13,9995,10040,9845,9850,9841,483020,KIWOOM 의료AI
2025-03-14,9850,9995,9840,9995,3645,483020,KIWOOM 의료AI
2025-03-17,10010,10010,9870,9970,5601,483020,KIWOOM 의료AI
2025-03-18,10060,10190,10025,10165,9292,483020,KIWOOM 의료AI
2025-03-19,10165,10270,10070,10070,5264,483020,KIWOOM 의료AI
2025-03-20,10075,10130,9900,9940,5013,483020,KIWOOM 의료AI
2025-03-21,9895,10020,9850,9895,5221,483020,KIWOOM 의료AI
